customer_id,age,gender,city,education_level,job_type,income_range,registration_date,has_smartphone,credit_score,referral_source
CUST_09437,20,Female,Yogyakarta,High School,Freelancer,2M-5M,2024-03-15,True,813,Partner
CUST_09438,26,Male,Bandung,Bachelor,Freelancer,2M-5M,2023-10-20,True,608,Search Engine
CUST_09439,39,Female,Palembang,Master,Self-Employed,2M-5M,2024-01-12,True,743,Partner
CUST_09440,40,Female,Yogyakarta,PhD,Student,5M-10M,2024-10-02,True,808,Advertisement
CUST_09441,40,Female,Jakarta,Master,Self-Employed,5M-10M,2024-06-20,True,694,Social Media
CUST_09442,47,Female,Jakarta,PhD,Self-Employed,10M-20M,2023-10-24,True,555,Search Engine
CUST_09443,47,Female,Semarang,High School,Employee,5M-10M,2023-08-15,True,609,Social Media
CUST_09444,36,Male,Bandung,High School,Student,5M-10M,2023-10-27,True,693,Search Engine
CUST_09445,31,Male,Makassar,High School,Employee,2M-5M,2024-10-30,True,450,Advertisement
CUST_09446,41,Male,Palembang,Bachelor,Freelancer,10M-20M,2024-01-03,True,628,Search Engine
CUST_09447,58,Female,Makassar,Bachelor,Self-Employed,<2M,2024-11-17,True,640,Partner
CUST_09448,34,Male,Palembang,Bachelor,Self-Employed,<2M,2024-02-06,False,632,Search Engine
CUST_09449,19,Male,Medan,Bachelor,Student,<2M,2024-03-07,True,651,Search Engine
CUST_09450,27,Female,Jakarta,PhD,Employee,2M-5M,2024-01-23,True,816,Partner
CUST_09451,56,Female,Palembang,Master,Self-Employed,<2M,2024-05-18,True,655,Partner
CUST_09452,67,Male,Surabaya,Bachelor,Self-Employed,>20M,2024-09-24,True,555,Social Media
CUST_09453,48,Male,Palembang,Master,Employee,>20M,2024-07-31,True,846,Search Engine
CUST_09454,53,Male,Semarang,Bachelor,Self-Employed,10M-20M,2024-09-03,False,522,Word of Mouth
CUST_09455,32,Male,Surabaya,Bachelor,Employee,2M-5M,2024-02-09,True,672,Search Engine
CUST_09456,31,Female,Semarang,Master,Self-Employed,<2M,2025-01-07,True,582,Advertisement
CUST_09457,39,Female,Medan,Bachelor,Freelancer,5M-10M,2024-07-21,True,635,Word of Mouth
CUST_09458,54,Male,Makassar,Bachelor,Student,2M-5M,2024-07-14,True,585,Social Media
CUST_09459,27,Male,Jakarta,Bachelor,Employee,5M-10M,2023-10-21,True,571,Word of Mouth
CUST_09460,30,Female,Jakarta,High School,Student,2M-5M,2023-09-28,True,746,Partner
CUST_09461,38,Male,Surabaya,High School,Self-Employed,2M-5M,2024-08-20,True,596,Search Engine
CUST_09462,61,Male,Bandung,High School,Self-Employed,5M-10M,2024-03-30,True,755,Word of Mouth
CUST_09463,41,Female,Palembang,High School,Employee,2M-5M,2023-09-02,True,654,Word of Mouth
CUST_09464,50,Female,Bandung,Bachelor,Employee,10M-20M,2023-09-22,False,704,Partner
CUST_09465,18,Male,Surabaya,High School,Employee,5M-10M,2025-02-14,False,569,Advertisement
CUST_09466,50,Male,Surabaya,High School,Employee,>20M,2025-04-21,True,850,Social Media
CUST_09467,29,Female,Palembang,Bachelor,Employee,5M-10M,2023-06-25,True,741,Social Media
CUST_09468,34,Male,Yogyakarta,Bachelor,Employee,5M-10M,2025-04-23,False,622,Social Media
CUST_09469,56,Female,Bandung,Master,Employee,2M-5M,2025-01-31,True,783,Word of Mouth
CUST_09470,32,Female,Jakarta,Master,Employee,5M-10M,2023-08-27,True,694,Advertisement
CUST_09471,38,Male,Semarang,High School,Employee,2M-5M,2023-08-14,True,722,Search Engine
CUST_09472,28,Male,Palembang,Bachelor,Employee,2M-5M,2023-08-28,True,745,Search Engine
CUST_09473,43,Male,Semarang,Bachelor,Self-Employed,2M-5M,2025-01-15,True,579,Social Media
CUST_09474,30,Female,Surabaya,High School,Employee,<2M,2024-02-08,True,548,Social Media
CUST_09475,36,Female,Bandung,Bachelor,Student,<2M,2023-08-02,True,607,Advertisement
CUST_09476,41,Female,Jakarta,Bachelor,Self-Employed,<2M,2025-01-28,True,607,Social Media
CUST_09477,46,Male,Makassar,Bachelor,Freelancer,5M-10M,2024-08-17,True,432,Word of Mouth
CUST_09478,40,Female,Yogyakarta,Bachelor,Self-Employed,5M-10M,2024-08-28,True,645,Advertisement
CUST_09479,35,Male,Semarang,Master,Self-Employed,10M-20M,2024-05-02,True,578,Partner
CUST_09480,40,Male,Palembang,Master,Employee,2M-5M,2025-01-06,False,535,Word of Mouth
CUST_09481,43,Male,Makassar,High School,Self-Employed,5M-10M,2025-02-14,True,666,Search Engine
CUST_09482,24,Male,Medan,Bachelor,Employee,<2M,2024-10-05,True,850,Search Engine
CUST_09483,37,Male,Yogyakarta,High School,Self-Employed,5M-10M,2024-06-22,True,727,Partner
CUST_09484,18,Male,Jakarta,Bachelor,Freelancer,2M-5M,2024-08-07,True,692,Advertisement
CUST_09485,60,Female,Medan,Master,Student,<2M,2023-10-28,True,509,Word of Mouth
CUST_09486,40,Male,Jakarta,High School,Employee,>20M,2023-08-07,True,701,Social Media
CUST_09487,43,Male,Surabaya,High School,Student,5M-10M,2023-09-26,True,740,Partner
CUST_09488,29,Female,Bandung,High School,Employee,2M-5M,2024-10-03,False,699,Partner
CUST_09489,40,Male,Surabaya,High School,Employee,2M-5M,2024-05-28,True,690,Search Engine
CUST_09490,43,Female,Palembang,Bachelor,Freelancer,5M-10M,2024-09-18,True,577,Social Media
CUST_09491,28,Female,Bandung,High School,Employee,<2M,2024-06-01,True,692,Partner
CUST_09492,53,Male,Bandung,PhD,Employee,10M-20M,2024-09-28,True,734,Word of Mouth
CUST_09493,18,Male,Medan,Bachelor,Student,2M-5M,2024-03-07,True,798,Search Engine
CUST_09494,41,Female,Palembang,High School,Employee,5M-10M,2024-12-15,True,546,Partner
CUST_09495,40,Male,Medan,Master,Self-Employed,10M-20M,2023-06-15,True,624,Word of Mouth
CUST_09496,39,Female,Makassar,High School,Self-Employed,>20M,2024-01-11,True,733,Social Media
CUST_09497,29,Male,Medan,Master,Employee,10M-20M,2025-02-24,True,684,Partner
CUST_09498,30,Male,Semarang,Bachelor,Employee,10M-20M,2024-02-02,True,581,Partner
CUST_09499,53,Male,Surabaya,Master,Self-Employed,5M-10M,2024-08-28,True,493,Advertisement
CUST_09500,26,Female,Medan,High School,Employee,2M-5M,2024-11-23,True,675,Partner
CUST_09501,32,Female,Yogyakarta,High School,Employee,2M-5M,2024-11-01,False,642,Word of Mouth
CUST_09502,39,Female,Surabaya,High School,Self-Employed,5M-10M,2024-06-21,True,586,Word of Mouth
CUST_09503,32,Male,Yogyakarta,High School,Employee,5M-10M,2024-03-13,True,642,Social Media
CUST_09504,20,Male,Bandung,High School,Freelancer,2M-5M,2023-06-18,False,646,Advertisement
CUST_09505,22,Male,Surabaya,Bachelor,Employee,<2M,2024-09-16,True,720,Search Engine
CUST_09506,21,Male,Bandung,Bachelor,Student,2M-5M,2025-03-09,True,620,Word of Mouth
CUST_09507,37,Female,Bandung,Bachelor,Employee,2M-5M,2023-11-27,True,617,Advertisement
CUST_09508,21,Male,Semarang,Bachelor,Student,<2M,2023-06-14,True,803,Social Media
CUST_09509,48,Male,Medan,Bachelor,Self-Employed,2M-5M,2023-08-08,True,744,Social Media
CUST_09510,46,Male,Palembang,PhD,Freelancer,5M-10M,2024-11-14,True,724,Word of Mouth
CUST_09511,31,Female,Semarang,High School,Employee,5M-10M,2023-07-14,True,665,Word of Mouth
CUST_09512,18,Male,Jakarta,High School,Student,<2M,2024-07-18,True,539,Word of Mouth
CUST_09513,26,Male,Semarang,Bachelor,Employee,2M-5M,2025-04-02,False,543,Advertisement
CUST_09514,18,Male,Jakarta,High School,Student,5M-10M,2023-08-02,True,846,Search Engine
CUST_09515,40,Male,Jakarta,High School,Self-Employed,2M-5M,2025-01-06,True,690,Partner
CUST_09516,38,Female,Medan,Master,Employee,>20M,2024-07-28,False,850,Word of Mouth
CUST_09517,26,Male,Medan,Bachelor,Self-Employed,5M-10M,2025-04-02,False,466,Partner
CUST_09518,35,Male,Yogyakarta,Bachelor,Freelancer,<2M,2024-03-25,True,685,Partner
CUST_09519,26,Male,Palembang,Bachelor,Self-Employed,10M-20M,2025-03-24,True,622,Word of Mouth
CUST_09520,18,Male,Semarang,Bachelor,Employee,<2M,2024-12-10,True,644,Advertisement
CUST_09521,22,Female,Jakarta,Bachelor,Freelancer,2M-5M,2025-05-05,True,735,Social Media
CUST_09522,32,Female,Medan,Bachelor,Employee,2M-5M,2024-10-12,False,690,Advertisement
CUST_09523,44,Female,Jakarta,Bachelor,Freelancer,<2M,2023-11-24,True,587,Partner
CUST_09524,20,Male,Yogyakarta,Bachelor,Freelancer,2M-5M,2024-02-20,True,680,Advertisement
CUST_09525,36,Female,Medan,High School,Self-Employed,2M-5M,2025-02-15,True,638,Social Media
CUST_09526,34,Female,Yogyakarta,High School,Employee,2M-5M,2025-02-02,True,514,Partner
CUST_09527,27,Female,Medan,Bachelor,Employee,2M-5M,2024-03-05,True,573,Word of Mouth
CUST_09528,51,Female,Medan,Master,Self-Employed,2M-5M,2023-11-22,True,850,Word of Mouth
CUST_09529,25,Female,Surabaya,Bachelor,Student,5M-10M,2025-03-25,True,850,Social Media
CUST_09530,42,Male,Bandung,High School,Self-Employed,2M-5M,2024-10-06,True,593,Advertisement
CUST_09531,31,Female,Bandung,PhD,Freelancer,>20M,2024-10-16,False,622,Word of Mouth
CUST_09532,22,Female,Makassar,Bachelor,Employee,<2M,2023-07-27,False,694,Social Media
CUST_09533,31,Female,Jakarta,High School,Self-Employed,5M-10M,2023-10-27,True,701,Search Engine
CUST_09534,23,Female,Yogyakarta,Bachelor,Freelancer,<2M,2023-11-23,True,669,Partner
CUST_09535,26,Male,Jakarta,Bachelor,Self-Employed,2M-5M,2024-12-29,False,702,Word of Mouth
CUST_09536,62,Female,Surabaya,Bachelor,Freelancer,2M-5M,2025-01-10,True,720,Social Media
CUST_09537,33,Male,Makassar,Master,Employee,10M-20M,2024-05-13,True,579,Search Engine
CUST_09538,29,Female,Surabaya,Bachelor,Employee,2M-5M,2024-03-02,True,601,Search Engine
CUST_09539,29,Female,Jakarta,High School,Employee,2M-5M,2024-05-26,True,611,Partner
CUST_09540,49,Female,Bandung,High School,Self-Employed,>20M,2023-10-02,True,675,Advertisement
CUST_09541,48,Male,Semarang,Master,Self-Employed,5M-10M,2023-10-30,False,504,Search Engine
CUST_09542,23,Female,Jakarta,High School,Student,2M-5M,2025-04-10,True,756,Partner
CUST_09543,18,Male,Palembang,High School,Student,<2M,2024-05-25,True,652,Word of Mouth
CUST_09544,20,Male,Surabaya,High School,Freelancer,2M-5M,2023-09-17,True,668,Advertisement
CUST_09545,18,Female,Yogyakarta,High School,Employee,2M-5M,2024-12-29,True,664,Partner
CUST_09546,36,Male,Makassar,Bachelor,Employee,2M-5M,2023-06-30,True,703,Social Media
CUST_09547,62,Female,Yogyakarta,High School,Self-Employed,<2M,2023-08-11,True,614,Advertisement
CUST_09548,47,Male,Makassar,High School,Employee,<2M,2024-03-05,True,525,Search Engine
CUST_09549,43,Male,Medan,High School,Employee,2M-5M,2023-12-06,True,633,Advertisement
CUST_09550,40,Female,Jakarta,Bachelor,Employee,2M-5M,2024-08-18,True,578,Partner
CUST_09551,49,Male,Jakarta,PhD,Self-Employed,5M-10M,2024-12-03,True,598,Search Engine
CUST_09552,46,Female,Yogyakarta,PhD,Employee,2M-5M,2025-03-24,True,623,Search Engine
CUST_09553,52,Female,Makassar,Bachelor,Student,5M-10M,2023-06-18,True,693,Search Engine
CUST_09554,53,Male,Semarang,High School,Employee,5M-10M,2024-12-03,True,679,Word of Mouth
CUST_09555,29,Female,Palembang,Bachelor,Employee,5M-10M,2024-01-14,True,615,Partner
CUST_09556,53,Male,Surabaya,Bachelor,Employee,5M-10M,2024-06-18,True,706,Partner
CUST_09557,33,Female,Bandung,Master,Self-Employed,5M-10M,2024-03-17,True,698,Social Media
CUST_09558,19,Female,Semarang,High School,Student,2M-5M,2023-11-19,True,570,Social Media
CUST_09559,50,Female,Semarang,Master,Employee,<2M,2024-03-28,True,779,Word of Mouth
CUST_09560,53,Female,Bandung,High School,Employee,2M-5M,2023-11-13,False,732,Partner
CUST_09561,41,Female,Bandung,High School,Employee,10M-20M,2024-07-14,True,741,Search Engine
CUST_09562,18,Female,Medan,High School,Student,<2M,2024-05-19,False,772,Partner
CUST_09563,27,Male,Jakarta,High School,Employee,2M-5M,2024-12-29,True,657,Search Engine
CUST_09564,18,Female,Bandung,High School,Student,<2M,2024-12-20,True,598,Advertisement
CUST_09565,36,Male,Semarang,PhD,Employee,>20M,2025-04-08,False,644,Partner
CUST_09566,18,Female,Bandung,High School,Student,<2M,2024-04-07,True,850,Search Engine
CUST_09567,36,Female,Yogyakarta,High School,Employee,5M-10M,2024-05-14,True,793,Search Engine
CUST_09568,33,Female,Yogyakarta,Bachelor,Employee,<2M,2025-04-27,True,747,Partner
CUST_09569,44,Female,Makassar,High School,Employee,<2M,2023-06-21,True,582,Partner
CUST_09570,18,Female,Semarang,High School,Freelancer,<2M,2024-09-15,True,711,Word of Mouth
CUST_09571,34,Female,Yogyakarta,High School,Freelancer,2M-5M,2024-09-03,True,688,Search Engine
CUST_09572,42,Female,Semarang,High School,Employee,2M-5M,2024-12-15,True,579,Search Engine
CUST_09573,27,Male,Semarang,Bachelor,Employee,2M-5M,2023-12-16,True,772,Partner
CUST_09574,42,Female,Bandung,High School,Self-Employed,5M-10M,2023-09-21,True,601,Advertisement
CUST_09575,18,Male,Surabaya,Bachelor,Employee,2M-5M,2024-01-07,True,603,Advertisement
CUST_09576,25,Male,Bandung,Bachelor,Employee,>20M,2025-02-23,False,632,Word of Mouth
CUST_09577,39,Female,Surabaya,Bachelor,Self-Employed,2M-5M,2024-08-21,True,722,Social Media
CUST_09578,51,Female,Bandung,Bachelor,Employee,5M-10M,2023-06-23,False,576,Search Engine
CUST_09579,28,Female,Makassar,High School,Employee,2M-5M,2025-03-08,True,632,Search Engine
CUST_09580,33,Male,Yogyakarta,High School,Self-Employed,2M-5M,2025-04-16,False,660,Word of Mouth
CUST_09581,22,Male,Bandung,Bachelor,Student,<2M,2024-03-04,False,803,Partner
CUST_09582,39,Female,Makassar,PhD,Freelancer,10M-20M,2024-10-13,True,563,Social Media
CUST_09583,34,Male,Surabaya,Bachelor,Self-Employed,2M-5M,2024-01-07,True,492,Advertisement
CUST_09584,26,Male,Yogyakarta,High School,Employee,2M-5M,2023-06-20,True,485,Partner
CUST_09585,51,Female,Jakarta,Bachelor,Self-Employed,10M-20M,2024-10-04,True,628,Social Media
CUST_09586,49,Male,Bandung,Bachelor,Student,<2M,2024-04-11,True,705,Advertisement
CUST_09587,37,Male,Medan,Bachelor,Self-Employed,5M-10M,2024-02-01,True,642,Social Media
CUST_09588,28,Male,Palembang,High School,Employee,2M-5M,2024-05-09,True,733,Social Media
CUST_09589,37,Female,Makassar,Master,Employee,10M-20M,2024-05-16,True,724,Partner
CUST_09590,18,Male,Yogyakarta,High School,Student,<2M,2023-09-21,True,574,Partner
CUST_09591,50,Male,Yogyakarta,PhD,Employee,2M-5M,2024-04-07,True,850,Social Media
CUST_09592,45,Female,Jakarta,High School,Self-Employed,10M-20M,2023-12-26,True,712,Partner
CUST_09593,39,Male,Palembang,High School,Employee,>20M,2024-11-20,True,697,Partner
CUST_09594,42,Male,Semarang,PhD,Employee,2M-5M,2024-03-20,True,575,Search Engine
CUST_09595,47,Male,Palembang,Bachelor,Employee,5M-10M,2024-01-01,True,568,Search Engine
CUST_09596,51,Female,Yogyakarta,Master,Employee,10M-20M,2025-01-10,True,611,Advertisement
CUST_09597,18,Male,Semarang,Bachelor,Student,<2M,2024-04-28,True,561,Social Media
CUST_09598,23,Female,Bandung,Bachelor,Student,<2M,2023-08-11,True,700,Search Engine
CUST_09599,35,Male,Bandung,Master,Employee,5M-10M,2023-11-19,True,639,Word of Mouth
CUST_09600,34,Male,Makassar,Bachelor,Freelancer,<2M,2023-10-19,True,758,Social Media
CUST_09601,19,Female,Jakarta,Bachelor,Student,2M-5M,2024-07-24,True,677,Advertisement
CUST_09602,41,Female,Medan,Bachelor,Self-Employed,5M-10M,2024-04-01,True,668,Search Engine
CUST_09603,20,Female,Medan,High School,Employee,<2M,2024-05-13,True,807,Social Media
CUST_09604,37,Male,Surabaya,PhD,Employee,5M-10M,2024-01-07,True,453,Search Engine
CUST_09605,21,Female,Makassar,High School,Student,2M-5M,2025-01-05,True,498,Word of Mouth
CUST_09606,41,Male,Palembang,Master,Self-Employed,>20M,2024-02-13,True,660,Social Media
CUST_09607,20,Female,Yogyakarta,High School,Freelancer,2M-5M,2024-03-13,True,732,Partner
CUST_09608,63,Male,Bandung,PhD,Employee,10M-20M,2023-08-17,True,701,Word of Mouth
CUST_09609,50,Female,Semarang,Bachelor,Employee,2M-5M,2023-07-04,True,477,Search Engine
CUST_09610,28,Female,Surabaya,Bachelor,Self-Employed,<2M,2024-10-17,True,652,Word of Mouth
CUST_09611,30,Male,Semarang,Master,Employee,5M-10M,2025-04-30,True,521,Search Engine
CUST_09612,25,Female,Surabaya,Master,Student,<2M,2024-12-20,True,734,Word of Mouth
CUST_09613,28,Male,Jakarta,Bachelor,Employee,<2M,2023-09-16,True,673,Search Engine
CUST_09614,41,Female,Palembang,Bachelor,Employee,5M-10M,2023-10-07,True,541,Advertisement
CUST_09615,25,Male,Surabaya,Master,Student,5M-10M,2024-09-16,True,700,Advertisement
CUST_09616,46,Female,Yogyakarta,Bachelor,Employee,10M-20M,2023-06-25,True,680,Word of Mouth
CUST_09617,28,Male,Makassar,High School,Employee,<2M,2024-08-31,True,636,Social Media
CUST_09618,20,Female,Jakarta,Bachelor,Employee,<2M,2024-06-21,True,597,Search Engine
CUST_09619,37,Male,Jakarta,Master,Self-Employed,5M-10M,2023-11-22,True,676,Social Media
CUST_09620,42,Female,Yogyakarta,Bachelor,Employee,10M-20M,2023-11-28,True,551,Search Engine
CUST_09621,38,Male,Makassar,Master,Employee,2M-5M,2024-08-10,True,727,Social Media
CUST_09622,32,Male,Bandung,Master,Freelancer,<2M,2024-01-02,True,675,Partner
CUST_09623,34,Male,Surabaya,PhD,Employee,2M-5M,2024-06-10,True,600,Word of Mouth
CUST_09624,24,Male,Semarang,Bachelor,Employee,<2M,2023-08-16,False,412,Advertisement
CUST_09625,45,Male,Bandung,Bachelor,Employee,2M-5M,2024-06-18,True,439,Advertisement
CUST_09626,40,Female,Palembang,High School,Employee,5M-10M,2025-03-31,True,635,Partner
CUST_09627,41,Male,Medan,PhD,Self-Employed,5M-10M,2023-08-20,True,494,Social Media
CUST_09628,31,Female,Semarang,Bachelor,Student,<2M,2024-12-11,False,432,Social Media
CUST_09629,35,Female,Yogyakarta,High School,Student,2M-5M,2023-07-13,True,610,Search Engine
CUST_09630,38,Male,Bandung,PhD,Student,<2M,2024-04-29,True,530,Word of Mouth
CUST_09631,20,Female,Surabaya,High School,Student,2M-5M,2024-02-14,True,559,Advertisement
CUST_09632,44,Male,Palembang,Bachelor,Employee,5M-10M,2024-03-27,True,493,Partner
CUST_09633,26,Male,Semarang,Master,Student,10M-20M,2025-03-03,True,776,Partner
CUST_09634,49,Male,Makassar,Master,Employee,<2M,2025-03-17,True,510,Partner
CUST_09635,18,Male,Makassar,Bachelor,Employee,2M-5M,2024-01-28,True,712,Word of Mouth
CUST_09636,34,Male,Semarang,Bachelor,Self-Employed,<2M,2024-03-30,True,544,Advertisement
CUST_09637,19,Female,Semarang,High School,Student,<2M,2024-05-21,True,830,Advertisement
CUST_09638,34,Female,Jakarta,Master,Freelancer,2M-5M,2024-10-02,False,809,Partner
CUST_09639,27,Female,Makassar,Bachelor,Student,2M-5M,2024-03-28,True,465,Advertisement
CUST_09640,20,Female,Surabaya,High School,Student,2M-5M,2025-01-22,True,513,Word of Mouth
CUST_09641,46,Female,Yogyakarta,PhD,Employee,2M-5M,2024-09-23,True,648,Word of Mouth
CUST_09642,28,Male,Makassar,Bachelor,Self-Employed,2M-5M,2023-11-23,True,522,Search Engine
CUST_09643,30,Female,Surabaya,Master,Employee,<2M,2024-08-14,True,725,Search Engine
CUST_09644,33,Male,Medan,Bachelor,Employee,2M-5M,2024-02-09,True,623,Search Engine
CUST_09645,42,Male,Yogyakarta,Bachelor,Employee,2M-5M,2023-08-05,True,452,Word of Mouth
CUST_09646,39,Female,Bandung,High School,Self-Employed,5M-10M,2024-12-25,True,695,Partner
CUST_09647,36,Male,Bandung,Bachelor,Employee,2M-5M,2024-03-18,True,577,Word of Mouth
CUST_09648,45,Male,Semarang,Bachelor,Employee,5M-10M,2024-12-24,True,665,Partner
CUST_09649,39,Female,Makassar,Master,Employee,2M-5M,2024-02-10,True,689,Word of Mouth
CUST_09650,26,Male,Palembang,PhD,Self-Employed,5M-10M,2024-11-15,True,724,Advertisement
CUST_09651,59,Male,Yogyakarta,Bachelor,Employee,5M-10M,2024-01-25,True,598,Partner
CUST_09652,32,Male,Palembang,Master,Employee,10M-20M,2024-10-13,True,682,Search Engine
CUST_09653,42,Male,Yogyakarta,PhD,Self-Employed,<2M,2023-11-17,False,667,Social Media
CUST_09654,41,Female,Surabaya,High School,Student,2M-5M,2025-02-21,True,714,Search Engine
CUST_09655,34,Male,Semarang,Bachelor,Employee,5M-10M,2023-08-20,False,709,Social Media
CUST_09656,22,Female,Palembang,High School,Freelancer,<2M,2025-02-08,False,717,Social Media
CUST_09657,18,Female,Surabaya,Bachelor,Student,<2M,2024-09-07,True,723,Advertisement
CUST_09658,49,Female,Palembang,Master,Employee,10M-20M,2023-07-14,True,647,Advertisement
CUST_09659,18,Male,Yogyakarta,Bachelor,Employee,<2M,2024-03-17,True,789,Partner
CUST_09660,24,Male,Surabaya,High School,Employee,2M-5M,2024-09-23,True,701,Word of Mouth
CUST_09661,30,Male,Surabaya,High School,Employee,>20M,2024-08-08,True,575,Social Media
CUST_09662,18,Female,Medan,Bachelor,Employee,2M-5M,2024-04-08,False,720,Advertisement
CUST_09663,51,Male,Palembang,High School,Self-Employed,5M-10M,2023-06-11,False,688,Social Media
CUST_09664,30,Male,Palembang,Master,Employee,10M-20M,2023-10-17,True,667,Social Media
CUST_09665,45,Male,Semarang,Bachelor,Employee,5M-10M,2023-10-13,True,743,Social Media
CUST_09666,33,Female,Palembang,Bachelor,Employee,<2M,2024-04-17,True,628,Advertisement
CUST_09667,29,Male,Palembang,High School,Student,10M-20M,2024-02-01,True,828,Advertisement
CUST_09668,42,Female,Yogyakarta,High School,Self-Employed,5M-10M,2023-09-11,False,689,Social Media
CUST_09669,39,Male,Medan,Master,Self-Employed,10M-20M,2025-02-03,True,564,Advertisement
CUST_09670,20,Female,Jakarta,High School,Student,<2M,2024-02-21,True,785,Partner
CUST_09671,46,Female,Makassar,Bachelor,Student,5M-10M,2024-12-24,True,361,Search Engine
CUST_09672,62,Male,Semarang,Master,Self-Employed,10M-20M,2025-02-23,True,631,Advertisement
CUST_09673,35,Male,Medan,Master,Employee,10M-20M,2023-08-30,True,656,Word of Mouth
CUST_09674,28,Male,Semarang,Bachelor,Freelancer,2M-5M,2023-09-10,True,578,Search Engine
CUST_09675,21,Male,Medan,High School,Student,<2M,2024-02-19,True,759,Word of Mouth
CUST_09676,47,Male,Jakarta,High School,Employee,5M-10M,2025-01-12,True,635,Word of Mouth
CUST_09677,42,Male,Palembang,High School,Self-Employed,2M-5M,2024-11-11,True,742,Partner
CUST_09678,45,Male,Surabaya,Bachelor,Employee,5M-10M,2024-04-25,True,607,Social Media
CUST_09679,32,Female,Jakarta,Bachelor,Employee,2M-5M,2024-01-26,True,749,Search Engine
CUST_09680,21,Male,Yogyakarta,High School,Employee,5M-10M,2024-07-13,True,678,Advertisement
CUST_09681,26,Female,Medan,Master,Employee,2M-5M,2023-11-27,True,702,Search Engine
CUST_09682,28,Male,Bandung,Bachelor,Employee,2M-5M,2024-11-19,True,555,Search Engine
CUST_09683,31,Female,Yogyakarta,Master,Employee,2M-5M,2024-09-28,False,792,Advertisement
CUST_09684,49,Female,Palembang,Bachelor,Self-Employed,5M-10M,2024-08-27,True,687,Partner
CUST_09685,44,Male,Medan,Bachelor,Employee,2M-5M,2024-03-13,False,637,Social Media
CUST_09686,37,Female,Yogyakarta,Master,Employee,2M-5M,2023-08-05,False,676,Partner
CUST_09687,55,Male,Bandung,High School,Self-Employed,2M-5M,2024-10-11,True,623,Advertisement
CUST_09688,44,Female,Bandung,High School,Student,5M-10M,2023-07-26,False,744,Advertisement
CUST_09689,18,Male,Medan,Bachelor,Student,<2M,2024-11-03,True,710,Social Media
CUST_09690,26,Male,Jakarta,Master,Freelancer,5M-10M,2023-06-22,True,850,Search Engine
CUST_09691,29,Female,Yogyakarta,Bachelor,Employee,2M-5M,2023-08-01,True,514,Search Engine
CUST_09692,39,Male,Makassar,Bachelor,Student,5M-10M,2024-09-18,True,829,Word of Mouth
CUST_09693,36,Male,Medan,High School,Self-Employed,10M-20M,2024-01-22,True,658,Social Media
CUST_09694,49,Female,Bandung,PhD,Student,<2M,2023-06-14,True,638,Advertisement
CUST_09695,36,Female,Surabaya,Master,Freelancer,<2M,2023-12-31,True,613,Word of Mouth
CUST_09696,29,Male,Palembang,Bachelor,Employee,2M-5M,2025-03-10,True,719,Search Engine
CUST_09697,57,Male,Semarang,Bachelor,Self-Employed,10M-20M,2024-07-19,False,613,Search Engine
CUST_09698,42,Male,Medan,High School,Employee,10M-20M,2023-10-11,True,716,Search Engine
CUST_09699,23,Male,Medan,High School,Employee,<2M,2023-09-17,True,449,Word of Mouth
CUST_09700,37,Male,Jakarta,High School,Freelancer,2M-5M,2024-02-21,True,580,Partner
CUST_09701,45,Female,Semarang,Bachelor,Employee,5M-10M,2025-03-30,True,675,Social Media
CUST_09702,26,Female,Surabaya,Master,Self-Employed,<2M,2024-04-27,False,647,Partner
CUST_09703,46,Female,Makassar,Master,Employee,5M-10M,2023-10-12,True,693,Partner
CUST_09704,18,Male,Jakarta,High School,Employee,2M-5M,2024-04-14,True,688,Social Media
CUST_09705,35,Male,Bandung,Master,Self-Employed,10M-20M,2024-04-22,True,753,Word of Mouth
CUST_09706,42,Male,Jakarta,Bachelor,Employee,2M-5M,2024-05-07,True,733,Search Engine
CUST_09707,21,Female,Makassar,Bachelor,Student,2M-5M,2024-03-26,True,626,Social Media
CUST_09708,27,Male,Bandung,Bachelor,Employee,2M-5M,2023-11-04,True,653,Word of Mouth
CUST_09709,56,Female,Surabaya,High School,Self-Employed,10M-20M,2023-12-01,True,562,Social Media
CUST_09710,18,Male,Yogyakarta,High School,Student,<2M,2024-09-13,True,593,Word of Mouth
CUST_09711,30,Male,Jakarta,Bachelor,Employee,2M-5M,2024-04-01,True,577,Word of Mouth
CUST_09712,28,Male,Jakarta,Master,Student,5M-10M,2023-06-08,False,691,Word of Mouth
CUST_09713,27,Male,Semarang,Bachelor,Employee,2M-5M,2024-02-26,True,850,Social Media
CUST_09714,40,Female,Surabaya,Bachelor,Employee,>20M,2024-11-17,True,656,Word of Mouth
CUST_09715,23,Male,Palembang,High School,Student,5M-10M,2023-11-25,True,615,Social Media
CUST_09716,34,Female,Makassar,High School,Freelancer,10M-20M,2024-07-19,True,657,Word of Mouth
CUST_09717,58,Female,Semarang,High School,Self-Employed,10M-20M,2024-10-01,True,644,Word of Mouth
CUST_09718,42,Male,Medan,Master,Employee,>20M,2024-11-25,True,757,Advertisement
CUST_09719,19,Female,Palembang,High School,Student,<2M,2023-08-22,True,739,Social Media
CUST_09720,33,Male,Makassar,PhD,Freelancer,2M-5M,2025-03-11,True,545,Partner
CUST_09721,38,Female,Palembang,Bachelor,Self-Employed,5M-10M,2023-06-28,False,641,Search Engine
CUST_09722,29,Female,Medan,High School,Employee,<2M,2025-02-20,True,635,Search Engine
